U108,S205,A302,1495130523,1465230523,1465130523,E,ST404,0,0,1
U105,S204,,1495130523,1465230523,1465230523,AU,ST404,2,1,0
U120,S204,A305,1465130523,1485130523,1465130523,AP,ST403,2,0,0
U103,S209,A302,1465130523,1475130523,1475130523,,ST410,0,0,1
U112,S207,A305,1495130523,1465130523,1475130523,A,ST413,2,0,0
U105,S209,A304,1465130523,1465230523,1485130523,AU,ST403,3,1,1
,S205,A303,1465230523,1465130523,1465130523,AU,ST400,3,0,1
U102,S207,A303,1465230523,1475130523,1465230523,A,ST404,0,1,1
U107,S208,A300,1475130523,1485130523,1475130523,U,ST410,0,1,1
U112,S207,A301,1475130523,1485130523,1465230523,AP,ST404,0,1,1
U109,S200,A302,1475130523,1475130523,1475130523,A,ST401,1,1,0
U112,S200,A300,1465130523,1475130523,1485130523,U,ST410,2,1,1
U120,S207,,1465230523,1475130523,1485130523,E,ST406,3,1,0
U117,S200,A300,1465130523,1465230523,1475130523,AU,ST405,0,0,0
U112,S200,A300,1475130523,1465130523,1465230523,E,ST400,0,1,1
U101,S200,A302,1465130523,1465230523,1465130523,,ST401,1,0,0
U114,S209,A300,1465130523,1465130523,1465230523,U,ST400,0,1,1
U114,S202,A302,1465230523,1475130523,1465130523,AU,ST405,1,1,0
U103,S201,A303,1465130523,1465130523,1475130523,A,ST403,3,1,0
U113,S203,A302,1475130523,1485130523,1465230523,E,ST400,1,1,1
U112,S204,A300,1495130523,1465130523,1465130523,A,ST407,0,0,0
,S210,A301,1465130523,1465230523,1485130523,AU,ST406,2,0,0
U108,S201,A302,1495130523,1485130523,1465230523,U,ST400,3,1,1
U114,S204,,1465230523,1485130523,1475130523,U,ST412,0,1,0
U106,S209,A303,1465130523,1465230523,1475130523,U,ST414,0,1,1
U111,S205,A304,1465130523,1465230523,1465230523,E,ST414,3,1,1
U112,S207,A304,1465230523,1465130523,1465130523,U,ST403,0,0,0
U112,S204,A300,1495130523,1465130523,1475130523,,ST413,3,0,0
U102,S208,A300,1475130523,1475130523,1475130523,AP,ST408,2,0,1
U106,S208,A302,1495130523,1485130523,1465130523,A,ST408,2,1,1
U120,S208,A301,1465130523,1475130523,1485130523,E,ST408,3,1,1
U101,S202,A305,1495130523,1465230523,1475130523,U,ST404,2,0,0
U100,S209,A305,1465230523,1465230523,1465230523,AU,ST410,3,1,1
U117,S207,A305,1465130523,1465130523,1465230523,U,ST408,1,0,1
U115,S208,,1465230523,1485130523,1475130523,AP,ST409,1,0,0
U112,S209,A303,1465230523,1485130523,1475130523,AU,ST405,2,0,1
,S201,A303,1465130523,1485130523,1465130523,AU,ST404,1,1,0
U114,S207,A303,1495130523,1475130523,1475130523,AU,ST413,1,1,1
U103,S206,A303,1475130523,1475130523,1485130523,E,ST404,1,0,1
U102,S203,A302,1465230523,1465230523,1465130523,,ST405,1,0,0
U119,S205,A303,1495130523,1475130523,1485130523,U,ST410,3,0,1
U114,S209,A302,1465130523,1475130523,1465130523,E,ST415,3,1,1
U111,S200,A302,1465230523,1485130523,1475130523,E,ST413,0,1,0
U109,S202,A300,1465130523,1465230523,1475130523,E,ST404,2,1,0
U106,S203,A301,1495130523,1465230523,1485130523,U,ST400,2,1,0
U102,S205,,1465130523,1485130523,1485130523,AU,ST406,1,0,1
U108,S200,A305,1465230523,1465130523,1465130523,A,ST411,1,1,1
U114,S201,A304,1475130523,1475130523,1485130523,AP,ST402,2,1,0
U109,S210,A305,1465130523,1465130523,1465130523,A,ST414,1,0,1
U120,S201,A300,1465130523,1465130523,1465230523,A,ST403,1,1,0
U101,S205,A300,1465130523,1465230523,1485130523,E,ST406,3,0,0
,S204,A303,1475130523,1465130523,1465130523,,ST404,0,0,1
U115,S208,A301,1465230523,1465230523,1475130523,U,ST402,0,1,1
U102,S208,A301,1465230523,1465230523,1465130523,E,ST413,1,1,0
U114,S200,A302,1465130523,1465130523,1465230523,AU,ST404,0,0,1
U110,S210,A300,1475130523,1485130523,1465230523,E,ST411,0,1,1
U103,S204,,1475130523,1465130523,1475130523,U,ST403,0,1,1
U116,S202,A302,1465230523,1475130523,1485130523,AU,ST408,1,0,1
U100,S206,A303,1465230523,1465130523,1465130523,AU,ST409,2,1,0
U103,S207,A301,1495130523,1465130523,1465130523,E,ST402,3,0,1
U103,S202,A301,1475130523,1485130523,1465130523,AP,ST408,3,0,1
U113,S203,A304,1475130523,1475130523,1485130523,E,ST406,0,0,1
U107,S206,A301,1465230523,1465230523,1475130523,U,ST407,3,0,1
U113,S201,A304,1465230523,1465130523,1475130523,,ST412,2,1,1
U107,S202,A305,1465130523,1485130523,1465230523,AP,ST415,2,0,0
U100,S207,A303,1475130523,1465130523,1475130523,E,ST405,2,1,0
,S209,A301,1465130523,1475130523,1465130523,A,ST413,3,1,0
U105,S210,,1465230523,1475130523,1475130523,AP,ST413,3,0,1
U111,S209,A305,1495130523,1465130523,1465130523,AP,ST415,1,0,1
U102,S205,A302,1465230523,1485130523,1485130523,E,ST405,1,1,1
U111,S205,A302,1495130523,1465230523,1485130523,A,ST412,1,0,1
U108,S204,A301,1495130523,1485130523,1485130523,E,ST415,3,1,0
U116,S203,A304,1495130523,1465230523,1485130523,AU,ST411,0,0,0
U104,S200,A303,1475130523,1475130523,1485130523,A,ST415,1,1,1
U109,S203,A305,1475130523,1465130523,1475130523,A,ST406,0,1,0
U110,S209,A301,1495130523,1465230523,1475130523,,ST412,1,0,1
U106,S203,A301,1475130523,1485130523,1465130523,AP,ST401,1,0,0
U107,S205,A302,1495130523,1465230523,1465230523,E,ST413,2,0,1
U101,S208,,1465130523,1485130523,1465230523,U,ST406,1,0,0
U105,S206,A300,1495130523,1475130523,1475130523,AU,ST404,3,0,1
U102,S205,A301,1475130523,1485130523,1465230523,U,ST400,1,1,1
,S205,A301,1465130523,1485130523,1475130523,AU,ST415,2,1,0
U100,S208,A303,1465130523,1465230523,1465130523,AU,ST407,2,0,1
U114,S207,A301,1465130523,1465230523,1465230523,A,ST403,0,0,1
U109,S202,A301,1465230523,1475130523,1465230523,U,ST407,2,1,1
U114,S202,A303,1475130523,1465230523,1465230523,AP,ST408,2,1,1
U106,S205,A304,1465230523,1485130523,1465130523,U,ST401,2,0,1
U102,S209,A303,1475130523,1465230523,1465230523,,ST409,1,0,0
U108,S210,A301,1465130523,1465130523,1475130523,A,ST400,3,1,1
U113,S203,,1465230523,1465130523,1465130523,AP,ST403,2,0,0
U106,S201,A302,1465130523,1485130523,1475130523,AP,ST411,1,1,1
U102,S201,A302,1475130523,1475130523,1465230523,U,ST413,1,0,1
U103,S205,A302,1465230523,1475130523,1465230523,U,ST404,2,1,0
U115,S208,A302,1465230523,1465130523,1465130523,U,ST401,3,1,0
U108,S201,A305,1475130523,1465130523,1485130523,A,ST401,0,0,1
U111,S207,A301,1465130523,1465230523,1475130523,AP,ST406,3,0,1
,S202,A301,1495130523,1475130523,1475130523,AP,ST415,3,0,1
U109,S209,A302,1465230523,1475130523,1475130523,E,ST414,0,0,1
U120,S203,A305,1495130523,1465230523,1485130523,AU,ST408,2,0,1
U118,S210,A305,1465230523,1465130523,1465130523,,ST405,2,1,1
U102,S202,,1465230523,1465230523,1465130523,AP,ST406,0,1,0
U116,S208,A300,1465230523,1465230523,1485130523,A,ST401,0,1,0
U106,S205,A300,1495130523,1475130523,1475130523,A,ST404,3,1,1
U115,S210,A304,1465130523,1465130523,1465130523,AU,ST408,1,0,0
U103,S205,A305,1475130523,1465230523,1485130523,AP,ST409,1,0,1
U104,S202,A303,1465230523,1465130523,1485130523,A,ST401,2,1,1
U101,S207,A305,1465230523,1475130523,1465230523,E,ST408,0,1,0
U100,S209,A300,1465230523,1465230523,1465230523,U,ST411,2,0,1
U116,S200,A301,1465130523,1465230523,1475130523,A,ST405,1,0,0
U112,S207,A300,1465130523,1475130523,1465230523,AP,ST407,0,0,0
U118,S203,A301,1475130523,1465230523,1475130523,A,ST415,1,1,0
